Weight on bit (kg);Rotation speed (rpm);Depth of operation (m);Mud density (kg/L);Rate of Penetration (ft/h);Linear4;Mud Flow in (m3/s);Nonlinear2;Nonlinear3;Temperature (C);Hole diameter (m);Incident;Inverse Rate of Penetration (h/ft)
378.2659214835772;9910.428297374465;915.4887110864968;2.7511533831982797;23.398624996121;-0.42180052129254064;29.911872993613635;0.7673117266601523;0.7377246112591623;54.10319876316798;6.308688557001496;1.0;0.04273755403002437
283.13836166355117;7165.462956414082;671.1185292677425;2.4696852549150985;28.14394006008678;1.1238838601353192;45.416917146377244;0.6303994190469918;0.20243442860029948;43.90371929247126;4.850864818575757;1.0;0.03553162769196562
322.22403642556776;11054.221318828813;976.5753908370698;1.8300642504198925;20.822916927841085;-2.2812566821138596;0.25967047851738556;0.9511432257408146;0.15053307353426126;55.791894928589734;6.630940521119721;1.0;0.048024011403654955
286.66205950979;8665.897738643935;528.9312629576204;2.2771920036599265;18.173710583041156;0.38607254365216365;76.7821478422371;0.3817584670672741;0.9919057401255691;54.87141674907185;3.9672567324950254;0.0;0.05502453642753354
346.69664234427097;7784.791125602137;682.8394863484135;1.2518696397758664;35.463980370502625;0.09400686243510568;9.116343722189463;0.057034559158414155;0.9979044697306183;26.83691790082341;4.924513043913304;1.0;0.028197624450293116
371.61020993531486;6151.925491221866;553.3108986187495;2.291121738371605;23.343040188330136;-0.3410273778142665;17.027960287326145;0.8822012172248065;0.8018106056249963;75.02723235563259;4.065354261874372;0.0;0.04283932135369107
270.6670938389284;6496.6932846554255;517.285934564635;2.2366951861794018;28.873627183044654;-1.9814015668493583;99.85127880014207;0.48569436775479746;0.5703156826200111;53.07243141879824;3.7801456177992163;1.0;0.03463368123653082
374.5170960472241;6811.817860075869;454.3014519342907;2.0462862772768644;22.514234823501397;0.9996393499783175;18.332661458002228;0.842420148132327;0.6023964444385623;38.84989351133261;3.4123961469585207;0.0;0.044416344052526
358.54648530732504;11121.010526570375;513.1795622173597;0.5;26.528646466535882;1.3186046778896352;80.9693231533088;0.4182821302731986;0.08118030670610554;44.88599395139204;3.8543494101236915;1.0;0.037695100700347955
375.951092228519;5929.153780864451;727.3079222107397;3.9729505871058164;33.729443112336185;0.1950852945118939;57.58790681296382;0.4832691983456282;0.44316505043726306;44.45350689994295;5.07652525022407;1.0;0.02964768782779757
381.18208000144773;6139.703668588609;959.5131062512927;2.028573636789943;30.900107359809446;-0.8737614681467463;22.385340875004726;0.2207793089176967;0.858821870462274;37.91555969503294;6.7646677418988626;0.0;0.03236234710629713
279.0658410110109;7604.686116127876;128.45080471385677;1.8916853357329146;29.565158191315188;-0.35768416956024585;9.077671980522368;0.48154909649691513;0.8207161909214997;45.057572520195144;1.3085629575616173;0.0;0.033823597138531517
336.25713194882786;8101.7394022154795;289.1776159612863;2.4561417939372427;30.93989969917532;0.9261257921456143;53.06204202071822;0.45659903077334363;0.08300621784297224;40.65911203582613;2.3444661898122408;1.0;0.03232072533275388
224.60286042138785;4976.808260336344;699.4670946404744;2.484056681050628;28.851336537427756;-1.0275090721909044;13.281611735939812;0.7154752739402074;0.22384285041540786;20.043905033122797;4.96675632969973;1.0;0.03466043934230699
300.7824305927785;8162.146703073942;1273.7691110201645;1.3797674499959889;22.08816902695099;-0.36918939560836134;20.65417096718009;0.17494808712137144;0.5491912413179121;56.200172554462725;8.605530970996009;1.0;0.04527310519852709
353.0268561412369;6194.75458894135;375.1831987062637;1.8006271238580904;18.214487773353742;-1.375647205480295;75.52936126697773;0.8120308744192247;0.12937332957775494;66.40413379237296;2.821698329013582;0.0;0.054901351739515596
229.49096073922573;2399.979236502895;933.8294401674505;1.246644280156893;24.51510742993322;-0.34109046595486836;63.14455357678707;0.007889898713069221;0.5145224859261437;34.380994613610106;6.4343268177290245;1.0;0.04079117347774658
341.56815462539817;5863.073489350784;300.4009951880237;1.5893846158342018;20.999451220881745;1.2143632630973034;30.77192892365293;0.04259264536207441;0.1273435419375003;35.496661092179934;2.4722451491814326;0.0;0.04762029204866102
262.1498449832436;6956.70295045272;810.1411756305027;3.6516150294177727;31.06582363859048;1.2737660792496732;66.49037230962753;0.7955641669652121;0.756980513299797;33.163870531761134;5.790904377750209;1.0;0.03218971470493329
362.77770387883055;4997.050315459989;598.3041129691892;2.953976783315369;14.825039832903613;-1.8751457470614106;46.13265923337552;0.6883481960862101;0.8127235239770563;75.9667410931073;4.347523694294105;0.0;0.06745344439348742
234.65162654991963;2853.3512669758748;812.7377367078627;1.4537126184274904;24.81915994381076;0.1413111546635385;67.93772036703251;0.7877402365057821;0.850186371461743;67.11938573268856;5.563809669467165;1.0;0.04029145234020596
310.24600729307525;8293.933527021716;248.5298298600605;1.9303567220088924;17.998782140186485;0.93165604178377;58.38847118231663;0.3433512048906713;0.16788966218596668;54.324555428802704;2.139798460039944;0.0;0.055559314636475676
294.14306156808743;4500.564271480223;586.1691179898411;3.258102669035364;31.308369442380382;-1.0804835033901217;26.327370245503893;0.4262756705634554;0.2985132440928111;46.8994958215664;4.167767967248771;1.0;0.03194034112317443
271.8772217423214;3773.785122454947;564.4106129502903;2.5275183597188224;26.755899629984867;1.8020936120113487;87.94052845350903;0.6987153532846282;0.9889264288466945;48.287629610320025;4.104704982904292;1.0;0.03737493464354746
262.85652565241793;5389.058796225856;575.0442217728876;3.329805699879458;27.72627762262715;0.5354087945061926;5.124094442128744;0.3630120317699599;0.06784977857878838;44.3134162233275;4.1998282677045795;1.0;0.03606686817504523
315.4916975677109;7236.88297938539;873.8900522375712;3.1284448029744354;19.80426344337736;-0.04580634257834783;39.42313082197173;0.6347091091585301;0.03260812692248438;55.18514731045972;6.063546288595105;0.0;0.05049417782484634
226.6812915464353;6986.040687913287;324.2825116296033;0.9920593266266267;23.2072645906915;-0.6722025780290316;96.37976700221358;0.03836737561355463;0.13294374852579105;37.13139201033608;2.495262633371572;1.0;0.0430899555650821
426.0551120786827;4695.920757866765;753.3778833369679;2.451993737875907;31.988686069474557;1.2011146967577224;32.19692345961097;0.18007283708446675;0.8261740550537252;41.53604894117342;5.11593074784575;0.0;0.031261052668063706
321.15865827363433;11047.682296765372;447.31246755032737;2.3719014352196672;22.82282318442922;0.563338923300104;75.26383767949578;0.9068717513235208;0.5614143037648135;47.62724726858016;3.2970072036615115;1.0;0.04381578877946379
300.59856280245106;6657.528030257868;777.3011932391278;0.7241347038045527;27.882865181233015;0.8291857678796397;76.03964179913332;0.49643348706985735;0.4996998753106313;46.82068651506973;5.472161188467262;1.0;0.03586432002235786
253.29942492811867;4078.601525314396;895.784153262798;2.217701235251771;23.715611764776998;-0.16931479639515587;22.230473519551595;0.6710475782828009;0.6451766360500296;43.88525951827115;6.332096584909195;1.0;0.04216631685146846
310.26208917146135;7628.367532036524;818.5882961283481;2.614251897138328;23.494688929965207;0.7072425752482457;95.17330446291689;0.7762285714889899;0.9022032817729385;0.0;5.664481884004088;1.0;0.04256281081145095
259.1463190319499;8495.824394024996;1086.4472179261975;2.0258376094933954;22.44251289373748;0.4160902008934348;39.53988938571586;0.9552736481616487;0.23428601254535275;53.96000387821992;7.297414303557636;0.0;0.044558290095894175
368.5598776002584;7803.621688742498;970.5860342710014;2.2704087598613647;20.393232044802264;-0.20558762386548604;26.186599957389618;0.6493569445203188;0.35524334789347944;67.38345707855404;6.790250634819565;1.0;0.04903587610845999
341.3838690906405;9663.870490745203;677.4789014912441;1.6838102500038243;15.223674002937665;-0.7557203000944082;17.629450535386496;0.42241869287955736;0.7141365552537985;61.35684538360251;4.682559584429459;1.0;0.06568716591060957
353.27790352533486;7653.773615268004;430.7011153946608;2.1900917767254997;35.66587069449107;-0.15769375415266468;3.4127227191834635;0.36683588103154374;0.4138067561641746;69.94782632195658;3.098370377264776;1.0;0.02803800890116667
337.85345045825454;6162.042722218193;743.8152151781902;3.001838751731495;29.68094630377343;-1.2207661193305828;36.86408321900336;0.8161388264822016;0.9461054059962362;24.722500101300522;5.178337642557387;1.0;0.033691648162608175
220.17848686440476;6018.47396966587;253.24988714856465;2.0919503381415128;27.692954906911908;1.3409843123857585;5.238665798531784;0.7869125326247197;0.8333189252287553;53.80809470730789;2.1531323484926608;1.0;0.03611026715500155
274.8661664192596;7067.547308822228;595.5462191511474;1.84895253957166;20.59663010081676;-1.3009052674378982;11.416698548449602;0.2117416513835365;0.24838347745848255;30.69671141712977;4.276013248764624;0.0;0.04855163175263049
264.3089662014521;8447.269551068917;626.8611861041951;1.8727471449153654;26.774164514262342;0.5974753258497029;97.13745074502702;0.8816245440453303;0.3862682542574044;43.312324244065856;4.513364903228016;1.0;0.03734943809235614
331.29810272229685;5093.365338746531;1017.1489850317644;3.3561556287780623;27.113022047977346;1.346420829290185;50.12106379098589;0.5870468920267021;0.4227284442285534;7.328621457718377;7.09964360993647;1.0;0.03688264621444517
414.0442239409289;7807.73121703906;812.8319350859244;3.1022588223615206;24.55113743564675;-2.373494277194218;59.887239565058735;0.27795940531512375;0.3919080307651015;43.63642080214405;5.59092203931484;1.0;0.040731310417743055
157.49678723771603;6840.550107608669;769.5987792965237;2.061312803387048;24.823624698654786;-1.8396800548112826;14.721185678885803;0.5190237699656595;0.40194054038422433;64.00386447975643;5.501338794572315;1.0;0.04028420555577409
347.2254008722977;9206.059416270644;573.8857401546434;1.3275592766281494;24.673345190773063;-0.5925503395936852;12.055754885490622;0.09739637640587695;0.8843334835492421;61.63489743416783;4.102079530347871;1.0;0.04052956712063364
189.45498340423615;8764.12736799852;242.94175759191222;2.002838201800407;28.071209026272424;-0.3621175951763554;13.626520641660974;0.9542862205007904;0.5848403567989082;41.295698366238994;2.0844621141871857;0.0;0.035623688280190545
330.846056538788;5806.866410600286;1273.9899122899255;0.907449432456557;14.76855973715011;-0.09477307508832299;76.19564002366715;0.3056461653108298;0.9104850177494371;19.146422035879745;8.360987631406212;1.0;0.06771140976492879
313.9100300510874;8259.739461091995;298.47367144971355;2.1611939043299926;22.884655129492735;0.5577533440759989;81.7456077758483;0.43765201015498456;0.8542670258255729;48.651235273878626;2.39719463959364;0.0;0.0436974031000906
331.8428350866976;7104.575314060262;1004.1574386643371;2.708919942441906;29.565642774792792;0.3808756272909552;98.98281533245205;0.7534268676353337;0.3856036989433069;63.00263497996843;6.908951213411038;1.0;0.033823042766808524
313.82757408961214;9836.413045995205;619.9902778266706;3.0051743720640895;27.944930398140055;0.6342889424562593;35.28951154758561;0.3146275368517528;0.7960612262332168;43.0710356481525;4.517014390090314;1.0;0.03578466597528393
280.0316789954693;9783.663940308412;691.9954712350594;2.258351004480696;22.09014006806684;0.16784875973126812;42.129275546364866;0.3703837754436641;0.6544521512203748;37.48323112916902;4.862328823980937;0.0;0.04526906560658636
324.61991751484663;6480.750527813111;400.89246806415946;2.2907149449667;26.98440181415841;0.12510105906943414;68.88703112443183;0.9646070058564866;0.3322239811945146;32.86987494526825;3.0854168973476166;1.0;0.03705844609367295
353.9790064476207;3489.335150008672;1207.9437202498011;1.9720040566779313;18.459771118618846;-0.3407732856923721;88.67137896125908;0.6182099138136172;0.9457688054283769;77.8089884005515;8.160515618529297;0.0;0.054171852596340296
300.1397688312384;5293.0512264193285;1203.7004869568568;2.8481839503605397;32.66852347465273;-0.0076836719826748655;17.955593350009615;0.8472618967963353;0.28577756629303697;66.73636290104804;8.261062480184169;1.0;0.03061050496438545
196.61876889247208;9269.147569145858;603.672691846003;2.07912812280486;22.817434293390168;0.7895959127594904;81.04492534726649;0.8454076525540395;0.19326452574594033;56.31678894367525;4.309407400550406;0.0;0.04382613694168425
390.72186551022355;11688.023566141062;706.8050707065817;3.472958349944455;25.01418931939413;-0.06180151194637461;66.1153958227989;0.09506675616996207;0.30112132613849185;34.12728952217863;5.076018885597796;1.0;0.03997730996721428
381.78486477216126;8880.052499994517;801.5069770058785;2.76882410347464;21.966105133312496;0.7472757877638292;67.86256206906705;0.07017568873280311;0.3817332840048162;57.79829732605504;5.5295890789339674;1.0;0.04552468423195604
287.0100087279037;4773.344022646432;1281.4200347507722;2.4720958429485984;28.378785445787322;-0.7242854634107503;94.62670352665096;0.9160814284959321;0.5433944457064522;63.654637872612874;8.580082446201649;1.0;0.035237589780236514
399.6624183254338;10291.410588686813;229.791238207305;2.569180849608357;31.361575984041636;-0.2128325701580485;63.35710986646674;0.24401087473830485;0.23398040899830352;53.673120744166354;2.1641410392513714;1.0;0.031886152676410484
342.88457771215565;9677.207982640331;964.861684108793;2.2544394737043776;20.22128483737879;-0.15155628847283475;20.5975537056938;0.8250520409917613;0.8694522450844152;16.54835060239897;6.683764868019578;1.0;0.04945284179724884
315.21190700440883;9848.814010993501;624.9700503037077;2.898850791653203;28.507375855470542;0.18546822346683675;59.677415187007895;0.10677029937813709;0.05554998484234108;49.763831291266335;4.506882929920413;1.0;0.03507864087771168
263.5872699965904;4296.983704140869;410.73947068084146;1.5945643309492017;32.68877902953707;-0.6515279342897535;75.24534707961125;0.6718188562032227;0.7681950063848636;22.892548475379645;3.023827306358938;1.0;0.030591537209034805
364.2517145463681;6151.393880421645;999.5665519357314;3.75778716614715;32.0568159135111;-0.4778761825556117;32.22456516573705;0.9974485603286247;0.9016260598334603;51.22629371513738;6.924398895394508;1.0;0.031194614047071544
342.104536651124;6846.917721559128;949.4372541854683;3.2646366409451386;25.055307782897707;0.3287624206036824;39.885550502103406;0.4373344848522087;0.53790628309185;46.16101475928799;6.521761288342711;1.0;0.03991170288806357
261.1969728709372;9863.42066788888;619.7887974388839;2.040142097505086;26.937005500691896;1.0447615959683187;68.49344330268816;0.6733048458904887;0.5767199455848284;70.87009820183394;4.433093364885223;0.0;0.03712365132695668
193.05898672372786;8239.662540699584;464.70347985061846;1.524418897769284;26.938500194548133;0.6141718282542219;41.667145815541446;0.04988598069237338;0.3534227847806475;41.95335606390037;3.3795880097335775;0.0;0.03712159150576549
329.64425193867544;7840.09099088958;1302.7811130141133;3.2158881790509604;28.451787525832685;-0.5965155310137905;34.77393108702676;0.09907223572020585;0.9735606235060483;44.8089775340238;8.725513624789043;1.0;0.035147176573424574
357.21486668613034;11808.94713794126;410.72295313208434;1.051922627066814;27.140209698242195;0.8821808022597494;3.2156036092050257;0.41522567614330375;0.32355306766624736;52.91980265477052;3.2764835960089025;1.0;0.03684569909807173
279.47683301391226;6791.6725840463105;811.0534471075216;2.9584643970797924;26.580347803444532;0.9084336615229476;33.15126340464124;0.19601113738219345;0.4282592390918042;20.698369031072367;5.602126970120437;1.0;0.03762178009839324
332.87557727277726;6603.713811654482;925.4494431845635;3.175986169055195;27.70036462173168;0.7773266471886855;86.12187893711504;0.2235121038727962;0.2654451199456773;57.17815113356713;6.445374648728341;0.0;0.03610060783154721
159.49400752069462;6013.316316476264;866.4053995791525;1.5488570842543186;24.33239361314045;-0.05598441796637212;87.22432557396648;0.6917975855269319;0.4837267114950857;52.93446865120371;6.149876784455909;1.0;0.041097477539569334
348.5816895196171;4210.645029877939;915.1499280486607;2.9435651908807317;16.91200879532627;2.0923999331340366;20.538836756440894;0.8479068825287078;0.2688570196887593;42.23642957588644;6.340869531758351;0.0;0.059129581358564325
410.64061173639163;7688.591052560776;343.64863105496545;2.3630699478367827;25.555762405529574;0.009541936121796534;36.596092842214446;0.9380933452615651;0.3682787929543402;37.094643900363536;2.5991710157423284;1.0;0.03913011805836898
190.98207501489117;7572.772465351834;312.851836031957;3.3372413730579362;20.910429947947904;-0.18004381507338982;77.50301015238857;0.1878459504791764;0.39071327481906715;65.33922343802965;2.5387011922698566;0.0;0.04782302432275609
431.9028272403822;1455.431609307031;541.7397442682787;1.7438957451442736;30.473876274620487;-1.1167827407026893;61.60777895651546;0.15642708941176087;0.9203856927981884;55.91875860802253;4.137502487925852;0.0;0.03281499179783796
297.75763651686145;6979.708600335722;1169.9610506261065;3.2845986813021275;18.183628855023862;0.03685582381998869;34.126533949733684;0.30890005707201273;0.6328762133111321;56.41098972317993;8.093609839300862;1.0;0.05499452325896517
164.2585576564589;10591.788602203305;614.1994908402266;2.890007003900334;36.54480855941756;0.253401352773985;85.78751750458068;0.10764269938815352;0.7248190788930493;40.49452456688995;4.493214507178813;0.0;0.02736366776621959
132.43028323378346;900.0;944.6526663634347;2.40294770643075;24.628351227993083;0.09637543694920056;2.947375094347038;0.2525010863548346;0.9573537211104814;79.07969185906457;6.436171991646227;1.0;0.040603611291014065
333.14865289266936;11526.087086873744;710.7243699084763;1.2908428873455864;25.314230101125183;0.7921399263593674;28.112736028945537;0.6654051549187561;0.6362358197040754;45.50272792258334;5.190344670051879;1.0;0.0395034727900159
341.8917524323161;9270.332765808747;457.5526928648044;2.4483516537590044;24.98226524330188;-0.784290678001579;74.77330635071226;0.6238164652407715;0.821896531569301;57.434350798244054;3.297804941631416;1.0;0.0400283957543888
380.6502558365985;6677.778448458746;546.5493234305618;2.9418876697736747;21.53415891835419;2.349557829177052;58.926542901219364;0.22943699015123542;0.03585405279855702;59.597357872982876;3.9742261917834814;0.0;0.04643784806230212
272.6758305085828;5088.245552734235;804.9108634198165;2.669028917734857;30.02618806257941;0.33152259129655054;90.50422944710732;0.39159390030650754;0.16707406637911715;46.304322265466666;5.665709143200993;1.0;0.033304260864410726
369.00008970911284;6791.15229313926;668.1635254405463;1.9023352487237526;20.292446324628575;0.19072701768443232;58.14460322519926;0.1052667394999014;0.021162122156027863;82.09978605970747;4.666983422322675;0.0;0.04927942072643642
390.2152470983129;8355.543679426704;415.1642296635412;3.2870579563621316;18.85823835751556;1.0765212727963378;52.82876687704432;0.9352555790397515;0.6059453259997846;22.34050908225366;3.3278311409119894;0.0;0.05302722242883682
334.96753171657804;4302.480061154503;425.60350895858153;2.152379600651913;24.97174415741279;-1.4080287017949507;42.63343159796862;0.760010954975672;0.36961661792957323;27.85229697531862;3.350408843675038;0.0;0.04004526050308556
249.65692153194317;6824.505851095172;741.5348406880139;2.7647909148469405;29.94011172069454;-0.33745036451766414;7.277724894098199;0.14140077942989548;0.35085091060279705;64.36802365851821;5.27228997877365;0.0;0.03340000896886441
279.41628090840373;6568.5662660704265;94.07317416434637;2.1891301224491433;27.726791893978074;0.5664742759910335;59.808054502566065;0.5908956299714064;0.7508653545205413;28.285669382717312;1.3153961396796188;1.0;0.036066199213519105
240.54371145601039;6022.387024715067;499.43429008411596;1.9833611421947617;24.664903320345438;0.12160280524697994;20.096854915723213;0.11401686617057971;0.6261275669115449;39.69090295501846;3.756695036405251;1.0;0.04054343886988302
369.2232874335427;8275.415362592836;1017.6880613722851;2.637589683222578;21.902093337012648;-0.1276497048240806;93.98476361103207;0.19142832296952972;0.4079144703402866;42.982514944705486;7.030004576565727;1.0;0.04565773620871601
253.83190045990082;4103.331102564551;1005.1827335666273;2.359496176351382;24.155845643121108;0.13272081664444535;23.87855253224179;0.42012960114231623;0.26393877470710925;61.41885136262296;6.830001454546308;1.0;0.04139784691349737
303.8930349308423;8747.261502588008;773.0492813942013;1.1851161151361183;16.27967962936095;1.2159192542281105;95.80422962014076;0.7857547341483063;0.21658928961459556;23.47987585699282;5.485227255240958;0.0;0.06142627021949906
387.8329255714514;8041.1519929308515;1189.8857355355126;2.6429750738477633;20.61660644803369;0.047710506688238966;37.25190531836221;0.4608932685594871;0.6361520886123314;56.44673901595536;8.126091458577394;1.0;0.04850458791657126
339.22571276889477;6515.264563682288;682.4851178100228;2.581327723923662;23.323242842633437;-1.5711447803373044;96.13149771588027;0.8739504741916715;0.7665481560120353;38.506820045486016;4.877496743453;1.0;0.0428756844297853
434.2358294568731;8903.319380456847;58.50549728893054;2.903923320907953;32.47140816839348;0.11256944614901614;65.84307131994953;0.5539126352695161;0.8935593898809263;36.890839887113344;0.8658734649830642;1.0;0.030796323793969755
219.92092157880683;5196.745633525344;1232.101637704754;1.3218641749180478;24.87407365821096;-1.3281876403854447;20.97399040487706;0.017841930937279704;0.19202556289504236;37.30504839338857;8.41972344697055;1.0;0.040202502161116614
398.6939351956208;3184.235058245996;705.3990246931681;3.466113529826314;22.621509654120963;-0.8082212097540039;27.213593141163482;0.7468338284057255;0.9287518587248477;70.93494568901812;5.015902225022372;0.0;0.04420571461807059
418.4807323758866;6414.799755892113;210.08609637620089;3.9015519322535415;28.869622392140112;0.4612755926372393;57.221112725324375;0.7399018730074937;0.11037315062744668;39.05856481541594;1.8598844423673349;0.0;0.03463848561705658
311.38504962200153;8895.739341901932;670.9572014337631;3.0254573594553067;29.572169504051843;-0.9190392773460517;35.233845598714026;0.9587455159376799;0.5727854756264124;53.76729961571843;4.703328728703924;1.0;0.033815577848050164
328.11810895964123;4591.441603220382;295.33629454717374;2.34702436246278;20.10928865285569;-2.5002305151692807;50.645966106074276;0.43893099968946536;0.6055837099383724;33.767101773090985;2.4731408273586903;0.0;0.0497282632550004
449.4685153592367;8040.621031683864;633.5547568262465;2.443232357445794;24.330157870447895;-0.10474868662164845;17.15810287822835;0.37991555460211524;0.4817621619066972;19.361227820984272;4.545393260202949;1.0;0.04110125406192405
281.7697777174159;11647.630549151005;98.284720428539;2.644609391762069;24.484523009947498;1.1913335378791898;63.310468717908606;0.5150602651776005;0.43856033880957757;54.3603841485391;1.1876481724449435;0.0;0.04084212706915805
235.18303355585027;7111.670975349749;115.36071754415298;3.5824980411576592;24.074769994506934;-0.7052679586363984;55.92499559514766;0.8405856352937332;0.2061107284891921;43.37888124940601;1.1776426127968076;0.0;0.04153726080158469
306.37011769480097;8373.34765824495;789.099654609967;1.8964826357359574;29.494782143015456;0.40264040209994745;23.44885643538683;0.26358978333953775;0.5710714649585592;60.444977549493075;5.648149524479776;1.0;0.033904301959280826
307.937007941439;6827.361698515926;890.9513325678137;2.249095796894612;25.343850305226322;-0.8882905804923319;44.0051664205008;0.8571241652520809;0.3479245047189704;63.06121607641421;6.386859068546531;1.0;0.039457303762316785
409.89807405739566;7022.945667249136;528.1239279417247;2.923980357998601;19.97968857618766;-0.8876254035618127;65.15095440446659;0.775438072685769;0.18906522189211505;67.46472883999327;3.9486235696290626;0.0;0.05005083018119849
260.3739130998418;5786.167687880422;579.0641944127366;1.404780876541135;24.35830671563438;-0.6820116324810239;58.91566592276402;0.8277122590659641;0.4423479372479323;39.95223857734995;4.191030274907801;1.0;0.04105375680150008
345.2927937075473;6387.971544176365;0.0;1.949329028156837;30.497758723200505;0.9653637122487999;92.98533834761442;0.7773601548165366;0.2549958020585267;47.85858889818993;0.5;1.0;0.0327892947503474
424.4902504945027;10053.759004420554;1013.1680720976045;1.1473726840075256;25.956717352818842;-0.8758120657302773;78.17693232865354;0.40862198452509446;0.030270768413843352;48.80329656218125;7.026251246990276;1.0;0.03852567281168172
307.79650629037013;2656.0153175671867;756.2555693083243;1.6604661054163992;29.904092535925475;-0.16285815642417334;80.31601061085722;0.8310262327750523;0.01573047263590044;69.7208908720922;5.302858763712813;1.0;0.03344023895052637
175.7348543332082;7235.709388403314;1126.3785218732028;2.214305475662082;22.944884963807596;0.6606991181604975;77.48432173995437;0.00538178207939688;0.9581092656151557;57.39267609774008;7.6309181095936935;1.0;0.04358269834768676
328.96597042346025;6528.887510919935;520.1553968149782;2.223300824974675;28.16156588908861;0.9213093244093699;46.39634078260822;0.20472084154522585;0.06665511752790709;39.68813297775363;3.825302616215693;1.0;0.0355093890708491
316.07729121711054;5042.206545232223;524.5267198098495;1.7365872590324334;24.863416223061368;-0.5860901705973517;21.95112047018388;0.5405072917680911;0.20281283835375485;81.7452681840378;3.974037239218802;1.0;0.04021973452998297
266.8199514625904;7870.629272085551;1277.8506994784939;2.706881041853596;14.830381789441763;0.18897690885100057;63.69113646051841;0.34096740302902095;0.6646342854710879;59.5511645672309;8.52820288819567;0.0;0.06742914742167548
245.29148428623998;5721.777294185931;568.6797624420495;2.8230320323253237;13.542753288408248;0.4668969550022292;14.852797423818238;0.7096740648370299;0.767741671714846;30.547581888196525;4.120496746114969;0.0;0.07384022869677008
265.98246522895266;2650.409763532167;626.6160347845608;1.3527031585057854;23.482827675768707;0.4751120197499284;27.76295413669238;0.403731927353031;0.4433712373076856;49.997004721184524;4.411142144974745;1.0;0.04258430942845409
235.18313981733485;7975.337100707615;687.7811749950249;1.923736900389512;17.250665692953408;-1.0484995883343087;35.72498181972972;0.5466177948743477;0.9163482811250676;50.378939975721934;4.956336646165588;0.0;0.05796877742570145
289.6071973589248;7312.168812518894;372.2133111570674;2.5426424449031026;20.79144149182985;-1.1580358517559532;40.311529853614815;0.4771319401789169;0.5824554702591542;39.11980756134956;2.8941318485573926;0.0;0.0480967132746884
386.5946919134246;4912.93678205634;197.72844760070262;3.389336926695215;21.29829511153945;1.1579387868797166;33.93161458168509;0.7836785747313012;0.6974980707935845;74.57850399042688;1.8160412323774033;0.0;0.04695211493516204
415.5239612104672;9528.82016190072;535.6370385029463;2.527687696403503;27.544881947394437;-0.7443181498024382;32.423482189777225;0.25303526094281914;0.27519603797815606;44.15416092442331;3.920224952911555;1.0;0.0363043850363858
368.0448589637644;3979.499731213041;686.0645385861845;2.7861493335055227;27.130763252732077;0.72994817060666;12.44394891894914;0.6125463948711258;0.6069248050455365;72.58603744977106;4.993811826294813;0.0;0.03685852811012605
422.2099744910888;9279.30034624716;503.0170795892676;2.8173594724938016;23.665023173733264;0.8248442180369983;2.5788402868671056;0.6121747094795646;0.034145892238421016;58.658590500799335;3.7950741875680993;1.0;0.04225645555715911
