;Weight on bit (kg);Drill rate (m/s);Vertical depth of operation (m);Mud density (kg/m3);Hole diameter (m);Nonlinear1;Nonlinear2;Nonlinear3;Temperature (C);Bit depth (m);Failure likelihood (%)
12;210.7361138503582;0.6605964406252463;1040.2960260581199;1.6933515435159892;4.549545325645091;0.2529525404061561;0.24029844636306508;0.29141654404358186;16.555669069643386;1038.1433296967468;23.31918847547703
13;270.6647935129429;0.6695794732156106;956.4668181821833;2.878322201412825;6.096713282997578;-0.5076071775760069;0.6716643174215505;0.6694879756041916;22.869390080491897;961.3924373865815;29.127126962534483
14;227.44258652771828;0.5093935409313533;612.188300376816;2.09295161153344;4.885693023617169;-0.12413814093739584;0.752511351243408;0.1336376337330366;21.274417603614882;601.909754066734;15.639247161535286
15;224.45242286896152;0.40551293828798335;733.0521677499737;2.865302253978411;6.83130901481222;0.44503745800582584;0.45472034004458783;0.5306044737008037;17.358503479070286;751.9021057510234;14.673095805242802
16;310.53446467340757;0.6412980684132981;933.3883576083388;1.905248490804012;3.9272570271496763;0.520472079144237;0.8582049910025635;0.273669556498348;20.52581125157766;939.9878245278715;36.8434263410771
17;214.07314319609378;0.4184946308234043;63.612102257819515;1.9451046510402563;5.008881460604051;0.06097179219620208;0.39512709377638366;0.4443086526478306;12.963587262628216;57.075230622828826;8.553286213820222
18;177.51014662244057;0.5813870728929712;329.6533442817912;2.6265106120692514;4.952390592629983;-0.18163661417306343;0.2160386138579785;0.48967127921156395;19.738783077672064;339.03715987723376;7.131005910936013
19;223.20327611681307;0.3892353069614491;255.7526463382236;3.84871933179221;5.22805344520554;-0.4859261452377355;0.6078557763502287;0.9153807892665543;22.270681947825054;278.3654529992815;5.7458481008339195
20;216.04830038253573;0.38375900275394964;522.0971526909934;2.3541962482908554;4.725296059637875;0.8257697002013433;0.11202296716681981;0.054650319619471865;17.581868295640103;532.6034438034991;10.611542677616926
21;289.96538930911765;0.6552323832577969;579.3880847210601;1.9169907836479956;4.915933535598249;-0.9915852535049194;0.1440151295786969;0.46299662436415656;10.12940659489995;604.3517129052198;26.58400531363281
22;233.0274008627859;0.5420815228732846;908.2466431948802;1.0629145782293787;3.6519053833183923;0.9088249117909377;0.914986235046371;0.3147452841180941;21.596717502890495;928.7774247359214;23.45389943186695
23;369.59931825648636;0.6993881218066191;567.1090423041328;2.1089746877438302;6.637892030699472;0.017654839962759183;0.0139331857696402;0.4608203379143758;25.976666929878736;563.7154425776138;45.20224608078273
24;263.99602886933826;0.6231507369802574;483.1010497649835;0.6101185381548784;5.734071381069695;0.1795383880566379;0.3991419520140176;0.8335801815333338;14.444554443236274;495.187429238548;28.163393405440015
25;240.5433566052064;0.4483110421226402;1020.5722025782925;2.424020736852083;8.900971048085161;0.3025246307472693;0.9642935181248025;0.6559315242801983;16.90377774058155;1035.5292063034915;22.223722933207704
26;395.62693214703427;0.6124007719581644;1170.8227606052342;2.5003732642752126;6.526789144769435;-0.8158971146043581;0.958543931769957;0.48896287635972113;26.145670239457726;1182.9371604208204;46.339514623087666
27;254.68877762371125;0.4641307837149944;560.1669118845133;3.2355819077669885;3.721485214670148;0.7915221219318704;0.4612639767517456;0.907754493767154;13.257156976728439;574.9714612023222;15.099915408918626
28;312.715210000749;0.6739126499361385;109.25548239726106;1.9652510908877658;6.695633427249809;0.7349471399074541;0.6274429768614578;0.3132643133195311;19.049913352177008;106.26032196595224;30.0941324163335
29;245.96183629847494;0.391164211081271;574.9601683359041;1.3662972519697467;5.419605382168971;-0.2156272622273181;0.09487599669105273;0.5283928182925164;21.752624265625872;553.972968948202;13.783550207068277
30;385.67073772336164;0.6142492224662496;1019.9794235757199;2.983188268505299;5.047009235454521;0.45614553949507175;0.25894512466958375;0.6896172751505675;17.641773015709262;1017.3780934596025;43.24879960170194
31;253.99007660614603;0.6058896615977103;738.6847731552743;2.9603380389060643;3.482139445177361;-0.666159643378818;0.01057613198945262;0.04675484961045784;20.96385787301513;713.6258939726648;18.769257945778467
32;313.1127590629819;0.5299077583261586;1222.1750749333664;1.4667787900907143;4.327920191867813;0.28032297656027394;0.8838883541529551;0.9377410259779636;16.94008507351357;1227.4073094628193;33.9650547800245
33;341.5697001473658;0.5582190634536746;571.9017054752111;1.5739298293166306;3.9150741082232816;-0.05764196412283429;0.367582143360048;0.21060742895035467;28.215457719809976;557.0383493729776;29.900169816767047
34;330.5740330490752;0.6260597483352334;331.85835296974295;1.46298447243288;6.3806374201842395;0.6926369389460763;0.7538881476205649;0.7452661310951728;28.90001915564084;335.2579573141719;33.8968827340964
35;261.77297010495715;0.562963672236215;253.7046666487406;2.3777836298059376;4.550717980271437;-0.2244085651750487;0.5686224797065009;0.9609584113868943;22.823376863928388;256.6389172760842;17.553084256577357
36;344.0448045120079;0.7540510170591025;276.34155346180216;1.6708903358155056;3.9831595532792186;0.2805688876095884;0.2036248105921682;0.6511046748949347;27.991420931548827;273.67625197364526;44.18534242939619
37;193.0029141888196;0.24085021823282482;992.8614479738093;2.623994754219896;8.16344461574145;-0.5145856465778769;0.6662920985842022;0.24270949881718962;15.666099724695094;1003.2556119718593;13.777072218322216
38;211.76468879988255;0.6627845479111985;1026.7887053899658;3.212786966842791;4.471345925272328;0.8895660571607376;0.36268312054814145;0.08559009870925338;4.288998771882076;1058.8287712795504;18.00648126876295
39;281.9067988342558;0.5791485912785939;922.8609629860134;1.0759632086083282;2.1625855343475067;-0.27345573586107497;0.7067038307023624;0.20576184349929427;25.459829529509758;931.2605029779888;28.749278843698136
40;354.5656027435609;0.6087380463875345;774.185335818182;1.5387817797651524;5.19273398220674;-0.5152968996079883;0.22312976770850712;0.9945683401704581;18.051076547530375;793.4446559843832;37.913678553088914
41;261.82588286028533;0.5862076489420557;707.6093366717024;1.2681663595058474;4.212828295098642;-0.9397755058019666;0.08386848777744438;0.8615620985409133;2.995081991856839;731.1317331906821;22.587467049570048
42;297.24403024896213;0.7260570825684073;320.1941654294084;2.986840716640638;4.402292292575392;0.7435274399648806;0.2425603108565333;0.42354512099158426;17.847163192755865;326.81574045931717;29.640191170100863
43;207.6952557822026;0.4610849468155246;1042.0572829367002;3.290430226519113;3.3996717795662743;0.9691528396180134;0.343169272481363;0.36180178668809815;3.3790318554634773;1060.0721384617507;15.615625038453622
44;210.02399785089347;0.5767339749776191;532.8828787927307;2.5843838838995734;5.806034882828541;0.9101617595404004;0.8276243278814764;0.14011332977703694;14.612456824432162;537.030446625418;13.904873235723194
45;223.11042640727112;0.49081703811943017;1149.0992686596662;2.0564294299943735;7.424830786581187;-0.855036778635536;0.297674717311477;0.39066113387036916;8.142571458000779;1128.5523805161586;19.595994014208348
46;254.47997946837148;0.4812580902088595;846.2042187550273;2.7251395974964296;6.039555080617306;0.906793389049958;0.7368612120380409;0.6149218425846003;23.256345496849224;842.4388996076639;19.83146628144552
47;361.2643977747175;0.7400243373427138;991.24036398048;1.7449012642944437;5.01039997771094;-0.08016292997167129;0.40958680483704335;0.28322791283535564;17.768677506922273;994.5519902229177;52.759267055035544
48;300.05136494003364;0.6487634987486638;299.54751061883275;1.0892538672890328;4.682300453718975;-0.14663605797696833;0.7757087127123328;0.1906355122848129;17.826514826408452;312.44497634861955;29.270972038112863
49;293.2061561617983;0.7130853083174289;491.3509574187835;2.4869582002958492;5.410084801844498;0.7919539276791538;0.3879790159034182;0.22167284978421053;25.8338495794814;517.5041090961874;30.76112869238564
50;272.9390695130987;0.4643642761687341;1076.6920867236104;3.164804430090432;3.6121348880362634;0.31401546178136086;0.5483204817112245;0.8897721810966301;20.229867756281692;1082.3339400222274;22.958282111491382
51;167.02643369715062;0.359548527346428;694.72767119874;2.150432255090717;5.958683648867806;-0.6117458762211301;0.07500932180993647;0.9556348897287072;12.493682804262347;692.2555342974948;11.420770122621056
52;407.5468930234789;0.9043841358336198;739.7512197292657;0.8283663169623887;6.162907307390454;0.4584477215768237;0.843600211353824;0.34680694160781844;26.259516836881623;760.7728415356311;82.25116661886236
53;210.2069025725596;0.5501645311203158;890.4687562551687;2.8307519391596547;4.87233879319079;0.2272195270256896;0.5626548152540259;0.39182407172208444;14.099798800958936;902.8123540595553;18.419309663170978
54;356.3181691780858;0.8897372630061244;629.3292209133754;2.2597055693907047;5.724862972350196;0.4608416550939627;0.7005561037847988;0.05956792561264146;21.97691772055678;610.5849768102416;60.94407365178639
55;264.9272254242564;0.48643561091697696;789.7122961696298;2.2406946334574083;6.182704897995421;0.2966845352732783;0.8166908573197389;0.0310776400615278;20.34322451891629;806.0127275012028;20.37693919901073
56;251.12118593667813;0.5966912189163107;1040.1521352952439;2.0958798390165385;4.440129083016869;0.07313868961814651;0.41470669154872886;0.18140219569088079;27.54440411555793;1054.031576551602;25.819008575171168
57;248.73091955568034;0.5225133681600596;780.6545340694906;3.0113368134018472;4.993312621492484;0.9596315546688821;0.012440822146298491;0.8171816774236483;10.420863955805425;784.3362542472278;17.50090213483925
58;232.59839172660247;0.6434155046932439;449.6729942076927;2.235749214845078;4.921886430213953;0.881384587523119;0.9230584682537138;0.10094059242535636;19.677174897668664;461.20665492692285;17.705512041033632
59;263.4023900664943;0.7173924465224649;425.0435011911012;1.1295180572139836;3.9052451787681886;0.6667695801482758;0.5276778602033243;0.4274622171913154;21.09357735516105;435.6491333710273;28.967405991898822
60;262.5392766215555;0.520242662924947;402.9557496108622;2.2558198507585128;8.62752571992217;0.07119437672743834;0.7808574759398987;0.9863160536107335;17.868959841398038;389.9335601838052;18.97515862120928
61;271.60270743023165;0.36632484759205625;628.1241179585046;2.463872240376161;6.672084047519569;0.4789932880806298;0.8024573142341315;0.9742134062009628;22.600177033670423;656.9095354225146;14.38624009512393
62;298.41016007549496;0.5398975919216208;951.9020706902613;1.5652755390790958;2.5078306695269883;0.8839806015742917;0.666545844703052;0.5858899389068933;16.498998058489686;964.3559059269343;29.32371977387015
63;343.963888239893;0.8886332741590681;585.0061969517367;2.8047142677563177;7.169278995704992;0.6526404704518067;0.5044088958722048;0.5962547386529167;22.03883380618347;583.2078312885517;56.61099140271047
64;142.087766851441;0.5262119490917456;563.1377223376442;1.9236406767657268;3.855599531925307;-0.8082630051721333;0.8496732767358045;0.7600204778814907;17.839824097504643;566.2570962422881;8.043598787670238
65;183.1883131808844;0.46330095038290986;324.22135753667135;2.181524679756276;4.080603320781087;-0.7477413414985552;0.13925641985747472;0.09490250383762178;24.240757516985084;325.45681893808535;6.583163365749217
66;316.2656567168109;0.5539020329784219;794.7191198611715;2.7661313793336353;6.854763471107857;0.6457426045074497;0.3985834537808435;0.726434003476744;15.247685147180992;793.4735647336253;28.952524782149595
67;150.57596393757402;0.4650047759295347;1080.4872637781307;2.7268026916888863;7.177742264644628;-0.9268428515282092;0.8999831394721486;0.6642892082209076;18.813928396026515;1087.0452087962203;13.306052162992465
68;208.52645961858707;0.5737735782191161;774.2768695166768;3.1440287190517004;5.107860187954804;-0.1341564066040648;0.10670554279902211;0.28598837533848365;24.06771591937016;775.1996580218547;13.688406979164007
69;231.2158303192072;0.6406875639262871;39.09235290799086;2.5261182911581477;4.513397495057236;-0.6243254747872746;0.5807903887964485;0.6103374945762154;12.56904186710302;18.061691480902596;12.638506693506667
70;342.80215908039355;0.5921908351046405;689.2445345196993;1.1565144166181425;4.332394294038684;0.3901543892980648;0.3670661863564272;0.8762991751833598;17.99894694684165;702.6459978060365;37.626116195215545
71;231.03028730169683;0.42194351742058406;285.41775080585967;2.399042217158727;4.159259151844065;0.7492958242022358;0.8895932673952196;0.26283064567646297;16.96571017241849;304.7962022610889;10.378255334624717
72;242.6055822120158;0.491972922616619;220.5077202463595;2.073484513537356;6.222549524986268;0.4639132244054005;0.9515236085102742;0.10463585105930562;20.409367108372805;212.64396814714786;13.841794574638927
73;279.2822458066118;0.761842347791228;573.7816197758141;3.743807045676248;1.8650608419420616;0.9642908773036605;0.3652049284255189;0.0542497600585099;25.343414321746234;569.1024485234267;27.672481166539484
74;359.28548876991067;0.8662012308675464;145.5213052320521;2.308936578622848;2.7651745411653077;-0.6637058121155028;0.6604581405430398;0.47555688835934284;14.406453825928772;136.16029012095066;53.32494899442819
75;242.01918541802877;0.5491380446350336;612.1448874002294;2.1587391206476436;5.949988327950334;-0.8003252559906624;0.46490083781774194;0.32021057814850007;27.34877329034469;641.6156539348208;17.20463782889538
76;170.58534124766112;0.6046696484792417;960.1901656823154;2.7610209321988988;6.695786878684383;-0.20769151630089389;0.37204858190802725;0.31307973014158463;20.867369671831682;984.4652476873135;12.442044914415927
77;299.1876195116556;0.6303154120580088;771.2933563692086;2.164937100801005;6.6797399327918106;0.3560779751832268;0.5014131416649216;0.7189115347254471;19.29343796833622;783.645978803077;33.47135135151588
78;253.71614058029428;0.5054208356476574;858.0277717255685;2.790444897552054;5.0044923049435965;0.9346860821996232;0.10913372107983799;0.5086803089134528;33.701907445759296;864.7121012233482;18.518750649540397
79;415.5202467319626;0.8755021858008138;650.2237532212941;2.051999315010956;5.343006428304264;0.7802488936896594;0.4402657807111432;0.29302417288139293;3.5461793397602417;656.747620521252;75.44989346623865
80;267.9151950629057;0.3996793843979025;373.99032798226415;2.3538001393637367;5.87839390781683;-0.8027000263952877;0.9963550261120762;0.23111494302032987;29.354195389676953;375.4253838377321;10.815643645003622
81;171.47129673366322;0.36363885618257363;703.3001666357976;3.584359941900428;4.3084168766302895;-0.6940320619339508;0.3995538286662945;0.2441145639280632;16.095388796675515;715.940762783776;7.874828542767574
82;369.0060856885849;0.8511579845426207;345.12194232382507;2.1464659725376216;7.916326241831737;0.8027786801176973;0.2983816948260586;0.4527888359678829;22.94462161737386;340.3560840129101;57.599752937473994
83;226.00122147155963;0.1321283123695548;881.3974869799514;3.4731612835995813;5.06974724354684;-0.48423251352040175;0.0030899321064824514;0.7651398073863225;25.89310187403759;883.7371833328932;4.501448104033859
84;280.64389130764584;0.5950081486812727;571.0343137310725;2.1477706705759436;4.558854192906886;-0.7408242171853321;0.09128920339581603;0.17007711806391557;20.91788873500145;576.5005856166083;21.812289343033285
85;357.26338209516393;1.0;879.944486585124;2.3745232534922907;7.753393439412413;0.7993268338731652;0.9948739845187086;0.18306999804694857;20.08976380610557;886.7023701831172;73.45653169765426
86;500.0;0.785055688933163;699.5492328357275;2.3307126162697096;5.6276625088420085;0.9616661362328836;0.8068378356455309;0.5739937613307916;14.752013376727955;702.6989553977945;85.17319562002362
87;195.41422429398395;0.650108329990614;850.2939139373121;2.0353357355892174;6.245026389861132;0.5925840030694731;0.22342864756631386;0.09090409045998948;12.644494440586353;817.6368439925228;17.109148888183775
88;214.2120959598252;0.5639824703390465;1229.6095696706884;2.5304170462090965;6.319948724499318;-0.6645995465724186;0.5289228904013128;0.1327690676100719;21.647944074424608;1244.5756330737831;19.683554127211256
89;210.1768079962127;0.40083043669453455;477.5056344367282;1.222928109190758;5.679051588634409;0.06603780072064325;0.20618877429253712;0.7526639194339378;15.080785749816368;498.9279001575847;14.842752133860186
90;325.3527925594129;0.5952341999368643;1042.7813838016657;2.2309642969284744;6.557224981904213;0.26166174924445684;0.6293296850910597;0.3069465706220279;17.009455865341426;1062.754635939381;36.213206465743426
91;219.24391781934813;0.4302151625671907;648.6907036000584;1.8009263602343082;4.845774308704306;-0.1390123666623886;0.6626490552409715;0.4599165608785267;9.79904714492419;673.3516036311325;15.06498700293172
92;181.84589491019142;0.4289766403172109;591.7292134513824;2.9459632247746;6.360669020899005;0.9796508251377662;0.6770624857078072;0.5819661898098;15.948252211517907;578.1378102487265;11.526026569074823
93;278.9903160490481;0.43281786150748747;719.3477201165085;1.659768912726126;3.4421206710552292;-0.5978735454419957;0.2626853874632713;0.8762606550913429;15.848038396693301;730.9368304241224;17.81099501852055
94;325.43139648498624;0.6979322188363297;1114.5493065928074;1.941228359214265;6.754711441502721;0.5815825947431532;0.05153234801467166;0.3930996534123169;27.898406877008977;1109.2927290679359;43.66746247271669
95;301.8731741406342;0.6238651300199661;1237.899057638414;3.390980907980812;4.337777539352278;-0.6846271123637697;0.960302898691603;0.32113739331638214;19.516244726477453;1243.9973452961417;32.33799272134919
96;343.03083167561635;0.6946234713757728;907.0179033702556;3.302141664668486;5.26751413125094;0.29735950420093693;0.7500197000660426;0.7577455533444373;18.22349757181295;880.8619688536266;44.10135074357643
97;201.5381125350776;0.47352855227112145;757.4399729990707;2.164450691769569;4.464806684592122;-0.62658956940714;0.22188639941944543;0.9482883291262331;31.63951956059458;760.7499062858842;13.837207750630132
98;353.7983903816518;0.6082779247866698;803.5246748069462;3.061541172769705;3.7110976463774055;-0.7772221307988674;0.3942623947662873;0.26128352510600983;15.779046649068514;824.1918405776689;33.358120171431146
99;254.3167970669372;0.6334698461217808;362.5731114268676;2.7033564039860996;6.037817504822417;-0.1894849320355454;0.17606706486526869;0.034489635167972654;9.75031967363118;378.4472986210793;17.667443339307592
100;187.68161997901126;0.4250209768749382;1250.366386693581;3.2546735869987087;6.3430660498470175;0.034590746207797674;0.3676153516246463;0.05267330804191417;12.653602721593389;1254.8545562310373;16.333081048838384
101;249.0883090974319;0.4886174229033121;511.4710334054307;1.659729036463325;2.19665439653288;0.1727697252970486;0.11419731051470594;0.9678483000116378;20.318420661050876;492.6968849277103;17.042166235657866
102;136.07191173575808;0.3467595904105293;814.5128526973771;2.9541648415593054;5.681986259372852;0.906179767159695;0.4996351285517361;0.5968916901136295;15.829233275749127;822.3876483388201;13.095887771038976
103;371.1864799573778;0.7163443525871593;924.6197973082317;2.655240114603109;6.49590805754305;-0.2998132523033412;0.14710507947837315;0.12056135959827352;13.685441522869812;945.2193520992341;48.67424803738865
104;235.26806579323167;0.2573808803488893;883.708658509709;3.215819608102497;6.1051154635483655;-0.4252262346829061;0.1362038464834534;0.7592990632626387;19.867758828353622;887.3490775290761;9.195497543257419
105;179.493600182097;0.30851658455235625;876.6829171974949;2.759826469534477;3.337213816583003;-0.6261760102317735;0.8145684740170004;0.9862253821728565;19.914383067945167;875.5971591110947;12.055820495683392
106;245.87470640027192;0.6211079036200093;662.6814289440628;2.334554510478926;6.274342512687033;-0.8369294044326239;0.35193496349345976;0.4200488233916295;19.87166331757451;656.36772308821;20.005559192040874
107;281.69905460539627;0.45665587310668865;918.7803386087193;1.3563388392716504;8.339041289400589;0.7332809175065473;0.6865162066170174;0.8835388373649239;21.157205938064365;951.7473870605722;24.861924642354108
108;132.64346586407115;0.2872494765849571;318.3658021114298;2.4242547293667944;5.425991428417698;0.9449131188145949;0.1793149614280739;0.8075907208690776;18.3238316569573;338.2324282734358;10.221987373360173
109;239.86518482476896;0.768528053281613;672.5807975185353;1.423450975868417;7.441897075636943;-0.9010724547311657;0.6589148480529001;0.6763140210270495;24.387249933701263;685.9738357068455;26.919983307035693
110;334.9704451329428;0.7387579189962518;477.6402440619458;2.2526195991670526;4.149468977926729;0.9462760456571575;0.9428449980990704;0.6314464290808085;18.665657453558964;471.20152891224313;42.473120820064125
111;256.51481927831486;0.6168964262307857;448.59286097743114;3.1783195279856242;3.3431631338505174;-0.4059391534677266;0.20562495071362663;0.5948021518938421;11.61508004205952;461.8005958226796;16.983870590223734
112;273.3499691874746;0.5677602553450848;1121.3035323765143;3.3215793996306617;3.0914824707575557;0.7389518975051805;0.7498355612375402;0.3214126635302015;31.503408232093797;1143.701943586304;25.53484826735976
113;179.98553384110758;0.34565001830586084;679.8417162311879;2.150957124286836;6.415408842963623;0.40705040438371154;0.39770466453730113;0.6825966582594047;21.533419932121976;691.0661457585076;15.25344332936331
114;328.1073700614514;0.643330194990958;1323.0624127976826;2.5388880497181945;6.442226492747128;-0.7744688672175548;0.41544669972980386;0.3468005501916255;16.97822271636396;1307.2803638980736;39.80538265517961
115;245.17141457800233;0.47130005422370846;706.895662975537;2.3929974647366143;5.231740711054016;-0.5050024552504531;0.03252662249052951;0.3306411974421707;20.83341049283649;715.0172082417403;14.829525986510912
116;131.20620027660897;0.40249949542146357;675.0577186426946;1.3801898417911094;5.349506198689641;0.34902745621899434;0.8581496152388505;0.8691283413734231;28.93893266914971;660.4638827659849;14.625897261138398
117;322.6753324302043;0.4449451481809212;880.6207680488502;1.7727842504024025;5.401725523698122;0.6499727050199502;0.20504021737256772;0.3649465667101499;24.014207448321116;891.0739526496618;23.308379562942626
118;386.5983689913579;0.8752862196059517;697.8229524177137;1.8535453308809435;4.176837667692513;0.6935274804219993;0.7723185220917264;0.61402569928118;21.302566810333378;702.8682963761661;69.9970391575136
119;258.0902184483674;0.5119501143241625;918.1228663184952;1.9773055518096834;8.739370484071381;-0.6804243633330043;0.3403534391632439;0.8548198734853247;21.222547594823855;945.2723626977122;22.362087726502182
120;287.13560516732184;0.4968727630794966;766.5798687767475;2.7221776500614716;6.841626219816813;-0.5780944928856877;0.029855466075630943;0.28046497091995704;20.32391396804236;768.5379483780152;18.626788328320703
121;297.76500403043383;0.6904520700216588;758.1737160405378;2.2812357786542488;4.14851366596237;-0.11588028653909488;0.7451347387997785;0.587324582538416;13.329687855949665;762.470684005408;34.632046673315855
122;342.3363844571107;0.6751388277099016;444.2230505774211;2.497494844472619;3.4291968139236757;0.6948351118176428;0.9017912977173046;0.5795376282588883;15.4833576674197;453.3157790108305;38.0887457363999
123;360.08398874715715;0.538234258975883;1053.4057536013877;1.617806714807747;6.7575775574520005;-0.08128695747904757;0.5265998174916677;0.42506946659976963;13.873335986205461;1039.3832161270789;36.12589678778321
124;324.7836451560346;0.7642512387493896;398.00234404097563;2.2190981895327027;5.2410523165140495;-0.8910520296116662;0.07297929894807531;0.5961031248570482;7.059183097290047;410.36832992519305;38.0292401031446
125;284.00146357549437;0.6230379246590657;295.74446850200616;2.4583670159756084;6.1280140208778695;-0.23788991878806875;0.2006387366809017;0.9364522328686747;19.420205125030552;303.90387436965005;22.925370604727064
126;225.68388014403925;0.335450283272535;965.9163269827377;2.1486605926800295;1.602042880490067;-0.44242644785554774;0.23829881116223794;0.9545714037722367;21.891410823526414;969.3810702463736;14.563109006297054
127;145.4051641686244;0.4070441333258028;623.0939533939353;2.8092601267313406;5.963564592587919;-0.05847749757821452;0.3714774819767839;0.957830506458575;28.318115423455616;620.0676170398807;10.441084154844845
128;253.25966915126145;0.3493562013117515;469.7446032840379;2.0545190212486637;5.143886051442721;0.7721585694138706;0.6562029016996004;0.2093736994414006;13.601077164186442;489.4047936940332;11.17486190092377
129;142.37715609627867;0.3847355771721797;702.3702171199421;3.125049376856031;5.836062917723832;0.7683910813004262;0.27151084725461516;0.5703410386489258;22.03012047867633;715.6195063312193;10.714408509595792
130;226.85337894331465;0.641019886681323;531.2640070443708;2.2872232396541854;6.7866700656438255;0.46816841853864166;0.35138061357097494;0.5048623736374637;13.740847035795019;543.8359674982324;19.962607253538156
131;221.2590730998712;0.399943981692479;689.8656674214733;2.3295182977073963;5.288321188679979;0.8298068226558515;0.1713731443895431;0.6309819527247609;21.639129065836705;690.112979155228;13.724489383595007
132;225.24593328973603;0.4798363735771479;735.6195857792104;1.2772399959906784;2.4885652159643;0.36436840031880746;0.5574336429212031;0.23401967817677338;15.537620322965829;768.4847341237391;19.049649286236203
133;268.03234477492333;0.4890023327390699;993.2750809667848;3.5407647962337085;5.848423417019793;-0.3003764422627122;0.43872990189199224;0.6493104483016802;19.375371213484982;999.6505500138376;19.883466251894397
134;261.8843523947222;0.6739450908050784;461.75186712697985;2.4030397252485725;4.950374074705498;-0.03158442371805248;0.5872162640369655;0.9264994461375432;18.48907825183574;474.738494771154;24.540389741980093
135;269.0021052370564;0.6679913419562497;776.8082966454973;2.217661562182308;2.635837431568841;0.8565910722580281;0.779029782992625;0.8003318159942379;17.086435805717645;793.613567363932;28.80861641048724
136;178.02356667503756;0.5376037192144669;41.28878474601197;2.9509025234373842;7.615945919991267;-0.8390713553305678;0.7721324133449202;0.46254243628963365;7.577576446049209;42.27294783899936;4.101581667487249
137;292.7453685127026;0.5832828069330074;699.9688567996075;3.6426813962108815;2.816221767665013;0.1873090998276743;0.21910445921359112;0.6347728363418716;23.96120618579188;735.137176423476;23.56434146961281
138;406.054426977837;0.6527649463189643;691.9725398890429;1.4943290972466876;5.080764611516871;0.46640768742853767;0.14841573638947148;0.2769816643602423;25.23396696569753;677.0239331319352;50.212976553665314
139;237.85280691595761;0.4007525512823188;1123.5831585041733;2.123386616637275;3.8235146653096623;-0.10639251581469966;0.35627159866273395;0.4019467842761605;29.707693793295757;1116.0010794065386;19.06175966740869
140;162.0867386283205;0.5612119294675689;188.58147852704263;3.9223282991211814;6.475380424177701;-0.915104038308564;0.33841233263835924;0.3233935807532594;5.753657495696704;205.63737054515786;0.0
141;189.88222136675446;0.44915891920672585;792.6662791596207;2.287980203007069;6.726293259898048;-0.40093967966743715;0.12442719385995538;0.026185408417389033;12.161660041744764;783.3397799230295;12.984445440211626
142;243.00405731179183;0.5827026214950867;946.0200129370169;1.7645507460760173;2.7473214417096807;-0.6370958451771553;0.22889512154676805;0.19414374746982876;27.65872854560247;947.2254148344207;21.857646448563152
143;245.91394112346825;0.46085868554722675;684.9775786778537;1.7858801370115638;1.1894881273919582;0.40741203406919757;0.9743650830152965;0.9760370760419658;28.20187432834406;687.2781847797752;17.65017498446483
144;184.10482621638653;0.42532468887507013;600.0710761741727;2.5023116636302207;5.0378833256418325;-0.782003774338186;0.4158652745467921;0.6337049369935115;23.940644109115084;617.2768050041814;10.358500750001127
